Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2016/5/10 6:00,2016,5,10,6:00,‡,10.9,,6.7,,75,,13,,5,,48.3,,102.45,,,,,,NA
2016/5/10 7:00,2016,5,10,7:00,‡,13,,7.5,,69,,19,,5,,48.3,,102.49,,,,,,Clear
2016/5/10 8:00,2016,5,10,8:00,‡,13.8,,8.9,,72,,23,,11,,48.3,,102.51,,,,,,NA
2016/5/10 9:00,2016,5,10,9:00,‡,14.5,,8.3,,66,,24,,10,,48.3,,102.49,,,,,,NA
2016/5/10 10:00,2016,5,10,10:00,‡,14.4,,8.8,,69,,23,,11,,48.3,,102.48,,,,,,Clear
2016/5/10 11:00,2016,5,10,11:00,‡,14.9,,8.9,,67,,22,,13,,48.3,,102.45,,,,,,NA
2016/5/10 12:00,2016,5,10,12:00,‡,16.4,,8.9,,61,,25,,14,,48.3,,102.39,,,,,,NA
2016/5/10 13:00,2016,5,10,13:00,‡,17.2,,9.5,,60,,25,,14,,48.3,,102.33,,,,,,Mainly Clear
2016/5/10 14:00,2016,5,10,14:00,‡,18.1,,11,,63,,24,,12,,48.3,,102.27,,,,,,NA
2016/5/10 15:00,2016,5,10,15:00,‡,18.9,,9.8,,55,,25,,11,,48.3,,102.2,,,,,,NA
2016/5/10 16:00,2016,5,10,16:00,‡,19.6,,9,,50,,25,,9,,48.3,,102.13,,,,,,Mainly Clear
2016/5/10 17:00,2016,5,10,17:00,‡,19.2,,6.5,,43,,23,,6,,48.3,,102.06,,,,,,NA
2016/5/10 18:00,2016,5,10,18:00,‡,17.6,,8.8,,56,,21,,4,,48.3,,102.01,,,,,,NA
2016/5/10 19:00,2016,5,10,19:00,‡,15.6,,11.4,,76,,25,,6,,48.3,,102.02,,,,,,Cloudy
2016/5/10 20:00,2016,5,10,20:00,‡,15.4,,9.2,,66,,35,,7,,48.3,,102.01,,,,,,NA
2016/5/10 21:00,2016,5,10,21:00,‡,16.4,,5.8,,49,,10,,11,,32.2,,102.01,,,,,,NA
2016/5/10 22:00,2016,5,10,22:00,‡,14.7,,7.6,,62,,10,,16,,32.2,,101.99,,,,,,Cloudy
2016/5/10 23:00,2016,5,10,23:00,‡,14.3,,6.5,,59,,9,,9,,32.2,,101.98,,,,,,NA
2016/5/11 0:00,2016,5,11,0:00,‡,14.2,,5.9,,57,,10,,7,,32.2,,101.97,,,,,,NA
2016/5/11 1:00,2016,5,11,1:00,‡,14.5,,6.4,,58,,36,,1,,32.2,,101.95,,,,,,Mostly Cloudy
2016/5/11 2:00,2016,5,11,2:00,‡,13,,8.7,,75,,26,,4,,32.2,,101.96,,,,,,NA
2016/5/11 3:00,2016,5,11,3:00,‡,12.6,,9.5,,81,,0,,1,,32.2,,101.93,,,,,,NA
2016/5/11 4:00,2016,5,11,4:00,‡,12.5,,9,,79,,13,,4,,32.2,,101.93,,,,,,Mostly Cloudy
2016/5/11 5:00,2016,5,11,5:00,‡,11.9,,8,,77,,11,,7,,32.2,,101.89,,,,,,NA
2016/5/11 6:00,2016,5,11,6:00,‡,12.5,,7.2,,70,,10,,12,,48.3,,101.89,,,,,,NA
2016/5/11 7:00,2016,5,11,7:00,‡,13.8,,6.7,,62,,10,,17,,48.3,,101.87,,,,,,Mostly Cloudy
2016/5/11 8:00,2016,5,11,8:00,‡,15.3,,7.7,,60,,10,,18,,48.3,,101.87,,,,,,NA
2016/5/11 9:00,2016,5,11,9:00,‡,16.8,,9.1,,60,,9,,17,,32.2,,101.81,,,,,,NA
2016/5/11 10:00,2016,5,11,10:00,‡,16.3,,10.7,,69,,23,,4,,48.3,,101.81,,,,,,Mostly Cloudy
2016/5/11 11:00,2016,5,11,11:00,‡,16.2,,10.8,,70,,29,,15,,32.2,,101.79,,,,,,NA
2016/5/11 12:00,2016,5,11,12:00,‡,16.4,,10.3,,67,,21,,9,,48.3,,101.73,,,,,,NA
2016/5/11 13:00,2016,5,11,13:00,‡,16.5,,9.5,,63,,29,,6,,48.3,,101.69,,,,,,Rain
2016/5/11 14:00,2016,5,11,14:00,‡,17.8,,8.7,,55,,8,,16,,48.3,,101.62,,,,,,Rain
2016/5/11 15:00,2016,5,11,15:00,‡,19,,7.9,,48,,9,,14,,48.3,,101.58,,,,,,NA
2016/5/11 16:00,2016,5,11,16:00,‡,19.6,,6.5,,42,,9,,11,,48.3,,101.52,,,,,,Mostly Cloudy
2016/5/11 17:00,2016,5,11,17:00,‡,20.9,,6.6,,39,,10,,13,,48.3,,101.46,,,,,,NA
2016/5/11 18:00,2016,5,11,18:00,‡,19.9,,6.4,,41,,11,,17,,48.3,,101.4,,,,,,NA
2016/5/11 19:00,2016,5,11,19:00,‡,14.8,,11.4,,80,,31,,12,,48.3,,101.39,,,,,,Mainly Clear
2016/5/11 20:00,2016,5,11,20:00,‡,11.7,,10.6,,93,,31,,12,,48.3,,101.39,,,,,,NA
2016/5/11 21:00,2016,5,11,21:00,‡,10.1,,8.7,,91,,31,,10,,48.3,,101.41,,,,,,NA
2016/5/11 22:00,2016,5,11,22:00,‡,12,,8.9,,81,,33,,7,,48.3,,101.4,,,,,,Clear
2016/5/11 23:00,2016,5,11,23:00,‡,11.6,,8.5,,81,,2,,7,,48.3,,101.39,,,,,,NA
2016/5/12 0:00,2016,5,12,0:00,‡,11.1,,8.7,,85,,15,,5,,48.3,,101.37,,,,,,NA
2016/5/12 1:00,2016,5,12,1:00,‡,10.5,,6.1,,74,,14,,4,,48.3,,101.36,,,,,,Clear
2016/5/12 2:00,2016,5,12,2:00,‡,9,,7.1,,88,,1,,8,,48.3,,101.4,,,,,,NA
2016/5/12 3:00,2016,5,12,3:00,‡,11,,5.2,,67,,6,,4,,48.3,,101.42,,,,,,NA
2016/5/12 4:00,2016,5,12,4:00,‡,10.1,,5.3,,72,,8,,7,,48.3,,101.44,,,,,,Clear
2016/5/12 5:00,2016,5,12,5:00,‡,8.7,,5.5,,80,,9,,8,,48.3,,101.46,,,,,,NA
2016/5/12 6:00,2016,5,12,6:00,‡,13,,6.9,,66,,6,,8,,48.3,,101.49,,,,,,NA
2016/5/12 7:00,2016,5,12,7:00,‡,14.2,,8.2,,67,,7,,9,,48.3,,101.54,,,,,,Clear
2016/5/12 8:00,2016,5,12,8:00,‡,15.7,,9.4,,66,,13,,9,,48.3,,101.58,,,,,,NA
2016/5/12 9:00,2016,5,12,9:00,‡,15,,11.1,,77,,22,,13,,48.3,,101.57,,,,,,NA
2016/5/12 10:00,2016,5,12,10:00,‡,15.5,,10.5,,72,,23,,14,,48.3,,101.61,,,,,,Mainly Clear
2016/5/12 11:00,2016,5,12,11:00,‡,15.9,,10.7,,71,,24,,14,,48.3,,101.62,,,,,,NA
2016/5/12 12:00,2016,5,12,12:00,‡,17.6,,10.1,,61,,25,,13,,48.3,,101.62,,,,,,NA
2016/5/12 13:00,2016,5,12,13:00,‡,18.7,,8.8,,52,,25,,13,,48.3,,101.62,,,,,,Mainly Clear
2016/5/12 14:00,2016,5,12,14:00,‡,18.2,,9.6,,57,,25,,13,,48.3,,101.62,,,,,,NA
2016/5/12 15:00,2016,5,12,15:00,‡,18.8,,8,,49,,25,,13,,48.3,,101.61,,,,,,NA
2016/5/12 16:00,2016,5,12,16:00,‡,19.2,,8.7,,50,,26,,7,,48.3,,101.61,,,,,,Mainly Clear
2016/5/12 17:00,2016,5,12,17:00,‡,19.8,,8.9,,49,,24,,7,,48.3,,101.6,,,,,,NA
2016/5/12 18:00,2016,5,12,18:00,‡,19.9,,8.7,,48,,33,,5,,48.3,,101.56,,,,,,NA
2016/5/12 19:00,2016,5,12,19:00,‡,18.2,,9.6,,57,,32,,8,,48.3,,101.55,,,,,,Clear
2016/5/12 20:00,2016,5,12,20:00,‡,15.4,,10.4,,72,,30,,5,,48.3,,101.57,,,,,,NA
2016/5/12 21:00,2016,5,12,21:00,‡,15.2,,9,,66,,1,,4,,48.3,,101.61,,,,,,NA
2016/5/12 22:00,2016,5,12,22:00,‡,14.1,,9.4,,73,,15,,4,,48.3,,101.63,,,,,,Clear
2016/5/12 23:00,2016,5,12,23:00,‡,13.8,,9.9,,77,,19,,5,,48.3,,101.65,,,,,,NA
2016/5/13 0:00,2016,5,13,0:00,‡,13.5,,10.3,,81,,12,,4,,48.3,,101.66,,,,,,NA
2016/5/13 1:00,2016,5,13,1:00,‡,12.8,,10.4,,85,,7,,3,,32.2,,101.65,,,,,,Clear
2016/5/13 2:00,2016,5,13,2:00,‡,10.7,,9,,89,,36,,3,,32.2,,101.64,,,,,,NA
2016/5/13 3:00,2016,5,13,3:00,‡,11.5,,9.1,,85,,,,0,,32.2,,101.66,,,,,,NA
2016/5/13 4:00,2016,5,13,4:00,‡,8.4,,6.9,,90,,36,,1,,32.2,,101.64,,,,,,Mainly Clear
2016/5/13 5:00,2016,5,13,5:00,‡,11.2,,7.4,,77,,34,,7,,32.2,,101.64,,,,,,NA
2016/5/13 6:00,2016,5,13,6:00,‡,12.4,,9.6,,83,,36,,1,,48.3,,101.65,,,,,,NA
2016/5/13 7:00,2016,5,13,7:00,‡,14.4,,12.1,,86,,23,,8,,48.3,,101.65,,,,,,Mostly Cloudy
2016/5/13 8:00,2016,5,13,8:00,‡,17,,12,,72,,30,,17,,48.3,,101.65,,,,,,NA
2016/5/13 9:00,2016,5,13,9:00,‡,17.4,,13,,75,,28,,18,,48.3,,101.66,,,,,,NA
2016/5/13 10:00,2016,5,13,10:00,‡,18.1,,13,,72,,29,,18,,48.3,,101.64,,,,,,Mainly Clear
2016/5/13 11:00,2016,5,13,11:00,‡,18.9,,12.5,,66,,30,,21,,48.3,,101.59,,,,,,NA
2016/5/13 12:00,2016,5,13,12:00,‡,19.5,,11.4,,59,,29,,23,,48.3,,101.56,,,,,,NA
2016/5/13 13:00,2016,5,13,13:00,‡,20.2,,11.8,,58,,30,,22,,48.3,,101.49,,,,,,Mostly Cloudy
2016/5/13 14:00,2016,5,13,14:00,‡,20.5,,11,,54,,30,,25,,48.3,,101.43,,,,,,NA
2016/5/13 15:00,2016,5,13,15:00,‡,21.9,,11.5,,51,,30,,24,,48.3,,101.37,,,,,,NA
2016/5/13 16:00,2016,5,13,16:00,‡,21.1,,11.6,,54,,31,,23,,48.3,,101.31,,,,,,Mostly Cloudy
2016/5/13 17:00,2016,5,13,17:00,‡,21,,11.5,,54,,31,,23,,48.3,,101.25,,,,,,NA
2016/5/13 18:00,2016,5,13,18:00,‡,20,,11.1,,56,,30,,17,,48.3,,101.2,,,,,,NA
2016/5/13 19:00,2016,5,13,19:00,‡,18,,11.9,,67,,30,,18,,48.3,,101.17,,,,,,Cloudy
2016/5/13 20:00,2016,5,13,20:00,‡,16.3,,13.4,,83,,30,,19,,48.3,,101.18,,,,,,NA
2016/5/13 21:00,2016,5,13,21:00,‡,16.5,,13.1,,80,,31,,18,,48.3,,101.19,,,,,,NA
2016/5/13 22:00,2016,5,13,22:00,‡,16.1,,13.4,,84,,31,,17,,48.3,,101.17,,,,,,Mostly Cloudy
2016/5/13 23:00,2016,5,13,23:00,‡,14.9,,12.8,,87,,31,,9,,48.3,,101.17,,,,,,NA
2016/5/14 0:00,2016,5,14,0:00,‡,15,,12.9,,87,,25,,14,,48.3,,101.17,,,,,,NA
2016/5/14 1:00,2016,5,14,1:00,‡,13.7,,10.5,,81,,32,,8,,48.3,,101.15,,,,,,Mainly Clear
2016/5/14 2:00,2016,5,14,2:00,‡,12.8,,11.1,,89,,29,,13,,48.3,,101.16,,,,,,NA
2016/5/14 3:00,2016,5,14,3:00,‡,13.7,,11.9,,89,,30,,9,,48.3,,101.18,,,,,,NA
2016/5/14 4:00,2016,5,14,4:00,‡,14.2,,10.5,,78,,2,,5,,48.3,,101.18,,,,,,Mostly Cloudy
2016/5/14 5:00,2016,5,14,5:00,‡,13.8,,9.9,,77,,8,,5,,48.3,,101.19,,,,,,NA
2016/5/14 6:00,2016,5,14,6:00,‡,16.2,,11.8,,75,,36,,2,,48.3,,101.2,,,,,,NA
2016/5/14 7:00,2016,5,14,7:00,‡,19.4,,11.5,,60,,25,,5,,48.3,,101.17,,,,,,Mostly Cloudy
2016/5/14 8:00,2016,5,14,8:00,‡,18.5,,11.4,,63,,28,,14,,48.3,,101.19,,,,,,NA
2016/5/14 9:00,2016,5,14,9:00,‡,17.6,,13.8,,78,,26,,10,,48.3,,101.2,,,,,,NA
2016/5/14 10:00,2016,5,14,10:00,‡,20.4,,13,,62,,28,,13,,48.3,,101.23,,,,,,Mostly Cloudy
2016/5/14 11:00,2016,5,14,11:00,‡,20.1,,10.6,,54,,31,,17,,48.3,,101.21,,,,,,NA
2016/5/14 12:00,2016,5,14,12:00,‡,21.5,,10.5,,49,,29,,14,,48.3,,101.18,,,,,,NA
2016/5/14 13:00,2016,5,14,13:00,‡,19.2,,12.6,,65,,21,,14,,48.3,,101.16,,,,,,Mostly Cloudy
2016/5/14 14:00,2016,5,14,14:00,‡,20.7,,14.5,,67,,21,,15,,48.3,,101.18,,,,,,NA
2016/5/14 15:00,2016,5,14,15:00,‡,20.1,,10.9,,55,,16,,22,,32.2,,101.2,,,,,,NA
2016/5/14 16:00,2016,5,14,16:00,‡,18.5,,10.9,,61,,11,,21,,32.2,,101.23,,,,,,Cloudy
2016/5/14 17:00,2016,5,14,17:00,‡,17.9,,11.1,,64,,11,,22,,32.2,,101.23,,,,,,NA
2016/5/14 18:00,2016,5,14,18:00,‡,16.2,,10.8,,70,,10,,31,,48.3,,101.19,,,,,,NA
2016/5/14 19:00,2016,5,14,19:00,‡,16.1,,10.9,,71,,12,,29,,48.3,,101.22,,,,,,Cloudy
2016/5/14 20:00,2016,5,14,20:00,‡,15.1,,10.8,,75,,10,,25,,32.2,,101.27,,,,,,NA
2016/5/14 21:00,2016,5,14,21:00,‡,14.3,,10.6,,78,,10,,28,,32.2,,101.31,,,,,,NA
2016/5/14 22:00,2016,5,14,22:00,‡,13.5,,10.3,,81,,11,,32,,32.2,,101.35,,,,,,Mostly Cloudy
2016/5/14 23:00,2016,5,14,23:00,‡,13.5,,10.5,,82,,10,,24,,32.2,,101.37,,,,,,NA
2016/5/15 0:00,2016,5,15,0:00,‡,13.4,,10.4,,82,,10,,26,,24.1,,101.38,,,,,,NA
2016/5/15 1:00,2016,5,15,1:00,‡,13.3,,10.7,,84,,10,,23,,24.1,,101.36,,,,,,Cloudy
2016/5/15 2:00,2016,5,15,2:00,‡,13.1,,10.8,,86,,11,,21,,19.3,,101.34,,,,,,NA
2016/5/15 3:00,2016,5,15,3:00,‡,12.9,,11,,88,,11,,15,,19.3,,101.33,,,,,,NA
2016/5/15 4:00,2016,5,15,4:00,‡,13.1,,11,,87,,10,,20,,19.3,,101.35,,,,,,Cloudy
2016/5/15 5:00,2016,5,15,5:00,‡,13.1,,10.7,,85,,12,,21,,19.3,,101.36,,,,,,NA
2016/5/15 6:00,2016,5,15,6:00,‡,13.2,,10.4,,83,,11,,22,,16.1,,101.35,,,,,,NA
2016/5/15 7:00,2016,5,15,7:00,‡,13.4,,10.2,,81,,11,,21,,19.3,,101.39,,,,,,Mostly Cloudy
2016/5/15 8:00,2016,5,15,8:00,‡,14.1,,10,,76,,10,,22,,19.3,,101.41,,,,,,NA
2016/5/15 9:00,2016,5,15,9:00,‡,14.5,,10,,74,,9,,11,,24.1,,101.43,,,,,,NA
2016/5/15 10:00,2016,5,15,10:00,‡,14.9,,10,,72,,13,,11,,24.1,,101.44,,,,,,Cloudy
2016/5/15 11:00,2016,5,15,11:00,‡,15.5,,10.3,,71,,10,,11,,24.1,,101.46,,,,,,NA
2016/5/15 12:00,2016,5,15,12:00,‡,15.4,,10.4,,72,,10,,12,,19.3,,101.47,,,,,,NA
2016/5/15 13:00,2016,5,15,13:00,‡,15.8,,10,,68,,11,,13,,19.3,,101.51,,,,,,Cloudy
2016/5/15 14:00,2016,5,15,14:00,‡,16.1,,10,,67,,15,,13,,19.3,,101.52,,,,,,NA
2016/5/15 15:00,2016,5,15,15:00,‡,16.8,,10.3,,65,,10,,15,,19.3,,101.49,,,,,,NA
2016/5/15 16:00,2016,5,15,16:00,‡,16.7,,10.4,,66,,11,,12,,19.3,,101.5,,,,,,Mostly Cloudy
2016/5/15 17:00,2016,5,15,17:00,‡,15.8,,10.4,,70,,12,,15,,19.3,,101.52,,,,,,NA
2016/5/15 18:00,2016,5,15,18:00,‡,15.5,,10.5,,72,,14,,13,,19.3,,101.56,,,,,,NA
2016/5/15 19:00,2016,5,15,19:00,‡,14.4,,10.3,,76,,13,,17,,24.1,,101.58,,,,,,Cloudy
2016/5/15 20:00,2016,5,15,20:00,‡,13.9,,10.2,,78,,13,,16,,24.1,,101.61,,,,,,NA
2016/5/15 21:00,2016,5,15,21:00,‡,13.4,,10.2,,81,,13,,18,,19.3,,101.66,,,,,,NA
2016/5/15 22:00,2016,5,15,22:00,‡,13,,9.5,,79,,12,,21,,19.3,,101.7,,,,,,Cloudy
2016/5/15 23:00,2016,5,15,23:00,‡,12.8,,9.5,,80,,11,,20,,19.3,,101.71,,,,,,NA
2016/5/16 0:00,2016,5,16,0:00,‡,12.8,,9.1,,78,,10,,22,,19.3,,101.74,,,,,,NA
2016/5/16 1:00,2016,5,16,1:00,‡,12.8,,9.1,,78,,11,,18,,19.3,,101.79,,,,,,Cloudy
2016/5/16 2:00,2016,5,16,2:00,‡,12.7,,8.8,,77,,10,,18,,19.3,,101.79,,,,,,NA
2016/5/16 3:00,2016,5,16,3:00,‡,12.6,,8.9,,78,,10,,17,,19.3,,101.82,,,,,,NA
2016/5/16 4:00,2016,5,16,4:00,‡,12.5,,8.8,,78,,9,,20,,19.3,,101.86,,,,,,Cloudy
2016/5/16 5:00,2016,5,16,5:00,‡,12.4,,8.7,,78,,10,,17,,24.1,,101.91,,,,,,NA
2016/5/16 6:00,2016,5,16,6:00,‡,12.5,,8.6,,77,,10,,17,,19.3,,101.98,,,,,,NA
2016/5/16 7:00,2016,5,16,7:00,‡,12.2,,8.9,,80,,10,,16,,16.1,,102.04,,,,,,Drizzle
2016/5/16 8:00,2016,5,16,8:00,‡,12.5,,9,,79,,10,,17,,16.1,,102.11,,,,,,NA
2016/5/16 9:00,2016,5,16,9:00,‡,12.6,,8.9,,78,,9,,16,,16.1,,102.14,,,,,,NA
2016/5/16 10:00,2016,5,16,10:00,‡,12.7,,8.6,,76,,10,,12,,19.3,,102.22,,,,,,Cloudy
2016/5/16 11:00,2016,5,16,11:00,‡,13.3,,10,,80,,12,,11,,24.1,,102.25,,,,,,NA
2016/5/16 12:00,2016,5,16,12:00,‡,13.8,,9.5,,75,,11,,15,,24.1,,102.27,,,,,,NA
2016/5/16 13:00,2016,5,16,13:00,‡,14,,9.7,,75,,13,,8,,24.1,,102.3,,,,,,Cloudy
2016/5/16 14:00,2016,5,16,14:00,‡,14.6,,10.3,,75,,10,,7,,19.3,,102.32,,,,,,NA
2016/5/16 15:00,2016,5,16,15:00,‡,14.2,,11.4,,83,,24,,12,,19.3,,102.33,,,,,,NA
2016/5/16 16:00,2016,5,16,16:00,‡,14.5,,11.3,,81,,21,,9,,19.3,,102.32,,,,,,Cloudy
2016/5/16 17:00,2016,5,16,17:00,‡,14.4,,11.4,,82,,24,,7,,19.3,,102.31,,,,,,NA
2016/5/16 18:00,2016,5,16,18:00,‡,15.5,,11.5,,77,,17,,5,,19.3,,102.29,,,,,,NA
2016/5/16 19:00,2016,5,16,19:00,‡,14,,10.6,,80,,20,,12,,19.3,,102.31,,,,,,Cloudy
2016/5/16 20:00,2016,5,16,20:00,‡,13.3,,10.3,,82,,12,,4,,24.1,,102.34,,,,,,NA
2016/5/16 21:00,2016,5,16,21:00,‡,13.2,,9.9,,80,,10,,8,,24.1,,102.39,,,,,,NA
2016/5/16 22:00,2016,5,16,22:00,‡,12.4,,9.6,,83,,9,,9,,32.2,,102.4,,,,,,Mostly Cloudy
2016/5/16 23:00,2016,5,16,23:00,‡,13.2,,9.9,,80,,10,,13,,32.2,,102.41,,,,,,NA
2016/5/17 0:00,2016,5,17,0:00,‡,12.7,,8.8,,77,,9,,13,,32.2,,102.42,,,,,,NA
2016/5/17 1:00,2016,5,17,1:00,‡,12.3,,9,,80,,10,,14,,32.2,,102.44,,,,,,Mostly Cloudy
2016/5/17 2:00,2016,5,17,2:00,‡,11.1,,8.4,,83,,10,,7,,32.2,,102.45,,,,,,NA
2016/5/17 3:00,2016,5,17,3:00,‡,10.7,,8.1,,84,,9,,9,,32.2,,102.45,,,,,,NA
2016/5/17 4:00,2016,5,17,4:00,‡,11,,8.4,,84,,10,,10,,32.2,,102.44,,,,,,Mostly Cloudy
2016/5/17 5:00,2016,5,17,5:00,‡,11.1,,8.5,,84,,13,,4,,32.2,,102.48,,,,,,NA
2016/5/17 6:00,2016,5,17,6:00,‡,12.4,,9.1,,80,,13,,7,,48.3,,102.5,,,,,,NA
2016/5/17 7:00,2016,5,17,7:00,‡,13.3,,9,,75,,11,,11,,48.3,,102.52,,,,,,Mostly Cloudy
2016/5/17 8:00,2016,5,17,8:00,‡,15.3,,9.7,,69,,13,,10,,48.3,,102.5,,,,,,NA
2016/5/17 9:00,2016,5,17,9:00,‡,16.4,,9.9,,65,,14,,10,,48.3,,102.5,,,,,,NA
2016/5/17 10:00,2016,5,17,10:00,‡,16.4,,12.4,,77,,21,,17,,48.3,,102.49,,,,,,Cloudy
2016/5/17 11:00,2016,5,17,11:00,‡,16.8,,11.6,,71,,22,,18,,48.3,,102.47,,,,,,NA
2016/5/17 12:00,2016,5,17,12:00,‡,17.6,,11.3,,66,,23,,18,,48.3,,102.43,,,,,,NA
2016/5/17 13:00,2016,5,17,13:00,‡,17.3,,11,,66,,22,,19,,48.3,,102.39,,,,,,Cloudy
2016/5/17 14:00,2016,5,17,14:00,‡,18.3,,10.7,,61,,22,,18,,48.3,,102.35,,,,,,NA
2016/5/17 15:00,2016,5,17,15:00,‡,18,,11.2,,64,,21,,18,,48.3,,102.29,,,,,,NA
2016/5/17 16:00,2016,5,17,16:00,‡,18.8,,10.7,,59,,21,,17,,48.3,,102.21,,,,,,Cloudy
2016/5/17 17:00,2016,5,17,17:00,‡,18.5,,10.7,,60,,22,,16,,48.3,,102.15,,,,,,NA
2016/5/17 18:00,2016,5,17,18:00,‡,18,,10.9,,63,,20,,13,,48.3,,102.1,,,,,,NA
2016/5/17 19:00,2016,5,17,19:00,‡,17,,12,,72,,20,,11,,32.2,,102.08,,,,,,Mostly Cloudy
2016/5/17 20:00,2016,5,17,20:00,‡,16.3,,10,,66,,16,,5,,32.2,,102.07,,,,,,NA
2016/5/17 21:00,2016,5,17,21:00,‡,15.4,,10.8,,74,,11,,10,,32.2,,102.06,,,,,,NA
2016/5/17 22:00,2016,5,17,22:00,‡,14.7,,9.8,,72,,10,,17,,32.2,,102.03,,,,,,Mostly Cloudy
2016/5/17 23:00,2016,5,17,23:00,‡,14.1,,9.6,,74,,9,,14,,32.2,,102,,,,,,NA
2016/5/18 0:00,2016,5,18,0:00,‡,14.6,,10.1,,74,,10,,16,,32.2,,101.97,,,,,,NA
2016/5/18 1:00,2016,5,18,1:00,‡,14.1,,9.4,,73,,10,,17,,32.2,,101.92,,,,,,Mostly Cloudy
2016/5/18 2:00,2016,5,18,2:00,‡,13.8,,8.7,,71,,10,,16,,32.2,,101.92,,,,,,NA
2016/5/18 3:00,2016,5,18,3:00,‡,13.7,,8,,68,,11,,17,,24.1,,101.88,,,,,,NA
2016/5/18 4:00,2016,5,18,4:00,‡,13.1,,8.4,,73,,11,,17,,24.1,,101.85,,,,,,Mostly Cloudy
2016/5/18 5:00,2016,5,18,5:00,‡,12.6,,8.1,,74,,10,,20,,32.2,,101.83,,,,,,NA
2016/5/18 6:00,2016,5,18,6:00,‡,12.9,,8.6,,75,,11,,11,,48.3,,101.84,,,,,,NA
2016/5/18 7:00,2016,5,18,7:00,‡,13.5,,9.4,,76,,10,,20,,48.3,,101.82,,,,,,Cloudy
2016/5/18 8:00,2016,5,18,8:00,‡,14.3,,9,,70,,10,,22,,48.3,,101.77,,,,,,NA
2016/5/18 9:00,2016,5,18,9:00,‡,15,,9,,67,,12,,22,,48.3,,101.72,,,,,,NA
2016/5/18 10:00,2016,5,18,10:00,‡,15.8,,9.1,,64,,12,,14,,48.3,,101.74,,,,,,Cloudy
2016/5/18 11:00,2016,5,18,11:00,‡,17,,8.5,,57,,13,,14,,48.3,,101.68,,,,,,NA
2016/5/18 12:00,2016,5,18,12:00,‡,16.8,,8.1,,56,,11,,14,,48.3,,101.61,,,,,,NA
2016/5/18 13:00,2016,5,18,13:00,‡,16.8,,8.6,,58,,14,,13,,48.3,,101.57,,,,,,Cloudy
2016/5/18 14:00,2016,5,18,14:00,‡,17.5,,9.7,,60,,14,,8,,48.3,,101.54,,,,,,NA
2016/5/18 15:00,2016,5,18,15:00,‡,16.4,,11.8,,74,,25,,14,,48.3,,101.44,,,,,,NA
2016/5/18 16:00,2016,5,18,16:00,‡,18.7,,12.1,,65,,27,,8,,48.3,,101.35,,,,,,Cloudy
2016/5/18 17:00,2016,5,18,17:00,‡,17,,11.3,,69,,22,,14,,48.3,,101.25,,,,,,NA
2016/5/18 18:00,2016,5,18,18:00,‡,16,,9.3,,64,,20,,18,,48.3,,101.21,,,,,,NA
2016/5/18 19:00,2016,5,18,19:00,‡,14.4,,7.3,,62,,20,,13,,32.2,,101.18,,,,,,Mostly Cloudy
2016/5/18 20:00,2016,5,18,20:00,‡,13.5,,10.2,,80,,29,,39,,32.2,,101.15,,,,,,NA
2016/5/18 21:00,2016,5,18,21:00,‡,12.6,,9.1,,79,,28,,37,,32.2,,101.16,,,,,,NA
2016/5/18 22:00,2016,5,18,22:00,‡,12.2,,9.6,,84,,29,,34,,32.2,,101.18,,,,,,Mostly Cloudy
2016/5/18 23:00,2016,5,18,23:00,‡,12.2,,9.1,,81,,28,,35,,32.2,,101.21,,,,,,NA
2016/5/19 0:00,2016,5,19,0:00,‡,12,,7.7,,75,,29,,40,,32.2,,101.19,,,,,,NA
2016/5/19 1:00,2016,5,19,1:00,‡,10.7,,8.1,,84,,28,,30,,19.3,,101.18,,,,,,Rain
2016/5/19 2:00,2016,5,19,2:00,‡,10.5,,8.1,,85,,29,,34,,19.3,,101.14,,,,,,Moderate Rain
2016/5/19 3:00,2016,5,19,3:00,‡,10.7,,7.2,,79,,29,,32,,24.1,,101.12,,,,,,NA
2016/5/19 4:00,2016,5,19,4:00,‡,10.9,,7.1,,77,,28,,31,,32.2,,101.09,,,,,,Cloudy
2016/5/19 5:00,2016,5,19,5:00,‡,10.8,,6.8,,76,,26,,29,,32.2,,101.1,,,,,,NA
2016/5/19 6:00,2016,5,19,6:00,‡,11,,6.8,,75,,27,,28,,32.2,,101.14,,,,,,NA
2016/5/19 7:00,2016,5,19,7:00,‡,11.4,,6.4,,71,,26,,20,,32.2,,101.14,,,,,,Cloudy
2016/5/19 8:00,2016,5,19,8:00,‡,12.6,,6.7,,67,,27,,18,,48.3,,101.14,,,,,,NA
2016/5/19 9:00,2016,5,19,9:00,‡,13.3,,6.7,,64,,26,,17,,32.2,,101.12,,,,,,NA
2016/5/19 10:00,2016,5,19,10:00,‡,12.9,,6.8,,66,,25,,15,,48.3,,101.12,,,,,,Cloudy
2016/5/19 11:00,2016,5,19,11:00,‡,12.8,,6.7,,66,,26,,8,,48.3,,101.1,,,,,,NA
